pid,mountainRange,site,bodyLength,test,score
62fbfde5-c9a8-4fca-81cd-398f2f4255ce,Emmental,a,205.9356944,test_4,0
60c3cd81-66fb-4ee2-a537-3aa2ae4578b2,Emmental,a,195.3113561,test_1,98.89283159129673
60c3cd81-66fb-4ee2-a537-3aa2ae4578b2,Emmental,a,195.3113561,test_2,82.74955978701477
60c3cd81-66fb-4ee2-a537-3aa2ae4578b2,Emmental,a,195.3113561,test_3,25.177655700532245
60c3cd81-66fb-4ee2-a537-3aa2ae4578b2,Emmental,a,195.3113561,test_4,1
546bfb03-7d7a-4abf-91e5-2c88ff545be1,Emmental,a,192.4014869,test_1,97.15503386422904
546bfb03-7d7a-4abf-91e5-2c88ff545be1,Emmental,a,192.4014869,test_2,125.90889702882139
546bfb03-7d7a-4abf-91e5-2c88ff545be1,Emmental,a,192.4014869,test_3,41.529869127920854
546bfb03-7d7a-4abf-91e5-2c88ff545be1,Emmental,a,192.4014869,test_4,1
b85d2cda-cfbe-4d0a-87e4-776c56d7c085,Emmental,a,189.6056855,test_1,96.96491607268824
b85d2cda-cfbe-4d0a-87e4-776c56d7c085,Emmental,a,189.6056855,test_2,133.57453149849198
b85d2cda-cfbe-4d0a-87e4-776c56d7c085,Emmental,a,189.6056855,test_3,48.64578901715059
b85d2cda-cfbe-4d0a-87e4-776c56d7c085,Emmental,a,189.6056855,test_4,1
88591eb3-c2a7-4dd0-84e8-0db820d4ef8d,Emmental,a,208.5542802,test_1,104.84322681555297
88591eb3-c2a7-4dd0-84e8-0db820d4ef8d,Emmental,a,208.5542802,test_2,7.25881216219124
88591eb3-c2a7-4dd0-84e8-0db820d4ef8d,Emmental,a,208.5542802,test_3,133.62956053061663
88591eb3-c2a7-4dd0-84e8-0db820d4ef8d,Emmental,a,208.5542802,test_4,0
56594680-8a88-474b-894c-56b6e618c4d2,Emmental,b,209.8167773,test_1,107.32344918775084
56594680-8a88-474b-894c-56b6e618c4d2,Emmental,b,209.8167773,test_2,16.506050984219257
56594680-8a88-474b-894c-56b6e618c4d2,Emmental,b,209.8167773,test_3,110.30171185201712
56594680-8a88-474b-894c-56b6e618c4d2,Emmental,b,209.8167773,test_4,0
808dbea9-6e07-49fa-9cba-75560aaf821e,Emmental,b,209.2845643,test_1,104.86600174115844
808dbea9-6e07-49fa-9cba-75560aaf821e,Emmental,b,209.2845643,test_2,56.16069924262454
808dbea9-6e07-49fa-9cba-75560aaf821e,Emmental,b,209.2845643,test_3,41.102980367344884
808dbea9-6e07-49fa-9cba-75560aaf821e,Emmental,b,209.2845643,test_4,1
22c24622-6134-4e6e-ad80-1d359914c74f,Emmental,b,209.815756,test_1,106.16820162924888
22c24622-6134-4e6e-ad80-1d359914c74f,Emmental,b,209.815756,test_2,51.75889365689837
22c24622-6134-4e6e-ad80-1d359914c74f,Emmental,b,209.815756,test_3,46.16641671649059
22c24622-6134-4e6e-ad80-1d359914c74f,Emmental,b,209.815756,test_4,1
594f062e-e785-4311-afd0-3da73ab0944b,Emmental,b,209.0275725,test_1,105.2316147548576
594f062e-e785-4311-afd0-3da73ab0944b,Emmental,b,209.0275725,test_2,23.86070539431937
594f062e-e785-4311-afd0-3da73ab0944b,Emmental,b,209.0275725,test_3,101.31581760963847
594f062e-e785-4311-afd0-3da73ab0944b,Emmental,b,209.0275725,test_4,0
09df4982-0071-44b8-97e8-13e97dd70f8d,Emmental,b,210.6181288,test_1,107.76690010688218
09df4982-0071-44b8-97e8-13e97dd70f8d,Emmental,b,210.6181288,test_2,83.88024959810639
09df4982-0071-44b8-97e8-13e97dd70f8d,Emmental,b,210.6181288,test_3,18.638417555855078
09df4982-0071-44b8-97e8-13e97dd70f8d,Emmental,b,210.6181288,test_4,1
99a3a7f9-896d-4825-8672-af4d4600fe98,Emmental,b,216.5011188,test_1,110.60136612602636
99a3a7f9-896d-4825-8672-af4d4600fe98,Emmental,b,216.5011188,test_2,139.33073880290308
99a3a7f9-896d-4825-8672-af4d4600fe98,Emmental,b,216.5011188,test_3,141.87115614033172
99a3a7f9-896d-4825-8672-af4d4600fe98,Emmental,b,216.5011188,test_4,0
cc5b7e8e-0a98-4810-a45e-31e3ea26469d,Emmental,b,216.2859087,test_1,109.51198704216418
cc5b7e8e-0a98-4810-a45e-31e3ea26469d,Emmental,b,216.2859087,test_2,46.03410288719905
cc5b7e8e-0a98-4810-a45e-31e3ea26469d,Emmental,b,216.2859087,test_3,41.62272236537166
cc5b7e8e-0a98-4810-a45e-31e3ea26469d,Emmental,b,216.2859087,test_4,1
f2ef0a54-8542-438b-b7d5-1358fb985b3b,Emmental,b,216.5827531,test_1,109.1240416172825
f2ef0a54-8542-438b-b7d5-1358fb985b3b,Emmental,b,216.5827531,test_2,62.838152793382186
f2ef0a54-8542-438b-b7d5-1358fb985b3b,Emmental,b,216.5827531,test_3,9.334763886707822
f2ef0a54-8542-438b-b7d5-1358fb985b3b,Emmental,b,216.5827531,test_4,1
a3a66456-00f7-4eae-9190-1f2fb816e07f,Emmental,b,217.7575204,test_1,108.8988859801382
a3a66456-00f7-4eae-9190-1f2fb816e07f,Emmental,b,217.7575204,test_2,112.29855604646907
a3a66456-00f7-4eae-9190-1f2fb816e07f,Emmental,b,217.7575204,test_3,88.59150637630694
a3a66456-00f7-4eae-9190-1f2fb816e07f,Emmental,b,217.7575204,test_4,1
5a23b0ac-bcfc-4e81-a7a4-e7ab904697f8,Emmental,b,211.8756156,test_1,106.7942759734424
5a23b0ac-bcfc-4e81-a7a4-e7ab904697f8,Emmental,b,211.8756156,test_2,156.72851758106262
5a23b0ac-bcfc-4e81-a7a4-e7ab904697f8,Emmental,b,211.8756156,test_3,157.32183638255714
5a23b0ac-bcfc-4e81-a7a4-e7ab904697f8,Emmental,b,211.8756156,test_4,0
7e26e4fa-2fd2-4c9d-9cf7-e8a7a9c94eeb,Emmental,b,211.1851959,test_1,106.52678840908376
7e26e4fa-2fd2-4c9d-9cf7-e8a7a9c94eeb,Emmental,b,211.1851959,test_2,132.55873020947826
7e26e4fa-2fd2-4c9d-9cf7-e8a7a9c94eeb,Emmental,b,211.1851959,test_3,109.42505626170461
7e26e4fa-2fd2-4c9d-9cf7-e8a7a9c94eeb,Emmental,b,211.1851959,test_4,0
750ad895-7536-48c4-8218-634c94368721,Emmental,b,200.3431534,test_1,101.65449140715776
750ad895-7536-48c4-8218-634c94368721,Emmental,b,200.3431534,test_2,86.44972943084485
750ad895-7536-48c4-8218-634c94368721,Emmental,b,200.3431534,test_3,5.378152672878582
750ad895-7536-48c4-8218-634c94368721,Emmental,b,200.3431534,test_4,1
95da0130-cc5e-4535-baf4-43fde9823635,Emmental,b,215.9294813,test_1,108.68003904537106
95da0130-cc5e-4535-baf4-43fde9823635,Emmental,b,215.9294813,test_2,111.08696865849468
95da0130-cc5e-4535-baf4-43fde9823635,Emmental,b,215.9294813,test_3,82.19750327666873
95da0130-cc5e-4535-baf4-43fde9823635,Emmental,b,215.9294813,test_4,1
3ba8252d-e7cb-48ac-bbf9-17589c86eb01,Emmental,b,206.6773416,test_1,104.54599425385476
3ba8252d-e7cb-48ac-bbf9-17589c86eb01,Emmental,b,206.6773416,test_2,98.07005110958684
3ba8252d-e7cb-48ac-bbf9-17589c86eb01,Emmental,b,206.6773416,test_3,32.19130935106623
3ba8252d-e7cb-48ac-bbf9-17589c86eb01,Emmental,b,206.6773416,test_4,1
71d6d457-2890-4b0a-9f75-81802ad3f8d5,Emmental,b,212.0453334,test_1,107.99540617938813
71d6d457-2890-4b0a-9f75-81802ad3f8d5,Emmental,b,212.0453334,test_2,58.2586256161546
71d6d457-2890-4b0a-9f75-81802ad3f8d5,Emmental,b,212.0453334,test_3,27.180673324826955
71d6d457-2890-4b0a-9f75-81802ad3f8d5,Emmental,b,212.0453334,test_4,1
6ebf4287-5ea8-4d54-b147-dbda8b6307f7,Emmental,b,216.4527049,test_1,109.30422685996616
6ebf4287-5ea8-4d54-b147-dbda8b6307f7,Emmental,b,216.4527049,test_2,170.91452292793204
6ebf4287-5ea8-4d54-b147-dbda8b6307f7,Emmental,b,216.4527049,test_3,200.53287179137592
6ebf4287-5ea8-4d54-b147-dbda8b6307f7,Emmental,b,216.4527049,test_4,0
7697f226-fef9-4215-bd34-758362e99f1a,Emmental,b,211.4987178,test_1,107.59405193057997
7697f226-fef9-4215-bd34-758362e99f1a,Emmental,b,211.4987178,test_2,13.074361809946817
7697f226-fef9-4215-bd34-758362e99f1a,Emmental,b,211.4987178,test_3,114.4281585214101
7697f226-fef9-4215-bd34-758362e99f1a,Emmental,b,211.4987178,test_4,0
11bdaf20-e225-4dc7-a523-7dec0dd4030a,Emmental,b,221.358007,test_1,111.017107296239
11bdaf20-e225-4dc7-a523-7dec0dd4030a,Emmental,b,221.358007,test_2,173.46305840419598
11bdaf20-e225-4dc7-a523-7dec0dd4030a,Emmental,b,221.358007,test_3,221.31209974922936
11bdaf20-e225-4dc7-a523-7dec0dd4030a,Emmental,b,221.358007,test_4,0
083c5f12-47e3-49b8-8b5f-f1a2a60b6ad9,Emmental,b,211.7023111,test_1,106.58209060285216
083c5f12-47e3-49b8-8b5f-f1a2a60b6ad9,Emmental,b,211.7023111,test_2,19.867314759846167
083c5f12-47e3-49b8-8b5f-f1a2a60b6ad9,Emmental,b,211.7023111,test_3,103.23629383958458
083c5f12-47e3-49b8-8b5f-f1a2a60b6ad9,Emmental,b,211.7023111,test_4,0
00ab86b5-4128-49b6-b768-5731ecabf59b,Emmental,b,213.1243748,test_1,106.82595022738056
00ab86b5-4128-49b6-b768-5731ecabf59b,Emmental,b,213.1243748,test_2,160.51246465079072
00ab86b5-4128-49b6-b768-5731ecabf59b,Emmental,b,213.1243748,test_3,167.56218873043073
00ab86b5-4128-49b6-b768-5731ecabf59b,Emmental,b,213.1243748,test_4,0
38723eed-6e35-4f56-ae74-3bfe3a634510,Emmental,c,216.7445608,test_1,110.66384735713754
38723eed-6e35-4f56-ae74-3bfe3a634510,Emmental,c,216.7445608,test_2,105.79882408721286
38723eed-6e35-4f56-ae74-3bfe3a634510,Emmental,c,216.7445608,test_3,77.38275841768156
38723eed-6e35-4f56-ae74-3bfe3a634510,Emmental,c,216.7445608,test_4,1
00e20030-472d-4867-9cd0-5900362815a9,Emmental,c,215.076173,test_1,109.5220758077733
00e20030-472d-4867-9cd0-5900362815a9,Emmental,c,215.076173,test_2,78.1906715277298
00e20030-472d-4867-9cd0-5900362815a9,Emmental,c,215.076173,test_3,18.71170751423075
00e20030-472d-4867-9cd0-5900362815a9,Emmental,c,215.076173,test_4,1
020e5e54-d7fb-4e73-979f-b4c078fe9f3c,Emmental,c,220.7127613,test_1,112.32323136394314
020e5e54-d7fb-4e73-979f-b4c078fe9f3c,Emmental,c,220.7127613,test_2,123.48284240385735
020e5e54-d7fb-4e73-979f-b4c078fe9f3c,Emmental,c,220.7127613,test_3,123.35721514466081
020e5e54-d7fb-4e73-979f-b4c078fe9f3c,Emmental,c,220.7127613,test_4,0
9f326d7b-6c22-43a7-84d7-319ddca59254,Emmental,c,220.9798451,test_1,112.2119557886205
9f326d7b-6c22-43a7-84d7-319ddca59254,Emmental,c,220.9798451,test_2,152.59519246489407
9f326d7b-6c22-43a7-84d7-319ddca59254,Emmental,c,220.9798451,test_3,181.37442022761851
9f326d7b-6c22-43a7-84d7-319ddca59254,Emmental,c,220.9798451,test_4,0
6301db6e-0aab-4e07-9fdb-f8c9db4db414,Emmental,c,221.9942923,test_1,111.89610242752411
6301db6e-0aab-4e07-9fdb-f8c9db4db414,Emmental,c,221.9942923,test_2,35.21603732958279
6301db6e-0aab-4e07-9fdb-f8c9db4db414,Emmental,c,221.9942923,test_3,50.44746811026164
6301db6e-0aab-4e07-9fdb-f8c9db4db414,Emmental,c,221.9942923,test_4,1
a7c05e6b-7598-4b13-ba75-731b942d26e5,Emmental,c,218.9648973,test_1,110.3485015762852
a7c05e6b-7598-4b13-ba75-731b942d26e5,Emmental,c,218.9648973,test_2,21.906204228563723
a7c05e6b-7598-4b13-ba75-731b942d26e5,Emmental,c,218.9648973,test_3,83.60769903686906
a7c05e6b-7598-4b13-ba75-731b942d26e5,Emmental,c,218.9648973,test_4,1
e8356801-207c-44b2-82c1-a9eee5308a7e,Emmental,c,223.3676851,test_1,112.51506339266506
e8356801-207c-44b2-82c1-a9eee5308a7e,Emmental,c,223.3676851,test_2,106.61216326363966
e8356801-207c-44b2-82c1-a9eee5308a7e,Emmental,c,223.3676851,test_3,95.57095305977374
e8356801-207c-44b2-82c1-a9eee5308a7e,Emmental,c,223.3676851,test_4,0
8971bb88-adaf-4b29-9bcd-eb3292d0c6ff,Emmental,c,219.1208868,test_1,111.36771075678035
8971bb88-adaf-4b29-9bcd-eb3292d0c6ff,Emmental,c,219.1208868,test_2,108.71327492471688
8971bb88-adaf-4b29-9bcd-eb3292d0c6ff,Emmental,c,219.1208868,test_3,89.10191332173285
8971bb88-adaf-4b29-9bcd-eb3292d0c6ff,Emmental,c,219.1208868,test_4,1
6dfe1d2e-65d6-40fe-b66e-c21a65e26537,Emmental,c,217.1293049,test_1,110.17387975807216
6dfe1d2e-65d6-40fe-b66e-c21a65e26537,Emmental,c,217.1293049,test_2,6.627296180408787
6dfe1d2e-65d6-40fe-b66e-c21a65e26537,Emmental,c,217.1293049,test_3,115.86483494742164
6dfe1d2e-65d6-40fe-b66e-c21a65e26537,Emmental,c,217.1293049,test_4,0
99a5525a-670a-45bd-ab21-16bea68ccdaf,Emmental,c,217.9883381,test_1,111.21024069712622
99a5525a-670a-45bd-ab21-16bea68ccdaf,Emmental,c,217.9883381,test_2,34.584215909268394
99a5525a-670a-45bd-ab21-16bea68ccdaf,Emmental,c,217.9883381,test_3,58.3057315590551
99a5525a-670a-45bd-ab21-16bea68ccdaf,Emmental,c,217.9883381,test_4,1
92d47165-af21-4abf-925d-3c54969de50d,Emmental,c,225.1104251,test_1,113.6939221036338
92d47165-af21-4abf-925d-3c54969de50d,Emmental,c,225.1104251,test_2,162.00998613871818
92d47165-af21-4abf-925d-3c54969de50d,Emmental,c,225.1104251,test_3,213.17077597825258
92d47165-af21-4abf-925d-3c54969de50d,Emmental,c,225.1104251,test_4,0
ac5e287c-127d-422b-8aec-1e6ea686648b,Emmental,c,218.4277133,test_1,109.95339967002676
ac5e287c-127d-422b-8aec-1e6ea686648b,Emmental,c,218.4277133,test_2,140.40937316134037
ac5e287c-127d-422b-8aec-1e6ea686648b,Emmental,c,218.4277133,test_3,147.03121165927556
ac5e287c-127d-422b-8aec-1e6ea686648b,Emmental,c,218.4277133,test_4,0
9dd9225d-89eb-4714-b7ca-990b8f46e766,Emmental,c,223.2930573,test_1,113.22454286941256
9dd9225d-89eb-4714-b7ca-990b8f46e766,Emmental,c,223.2930573,test_2,26.67802677867287
9dd9225d-89eb-4714-b7ca-990b8f46e766,Emmental,c,223.2930573,test_3,63.16664063732852
9dd9225d-89eb-4714-b7ca-990b8f46e766,Emmental,c,223.2930573,test_4,1
a533b2c7-b6d3-472e-b491-24017462434b,Emmental,c,221.7403879,test_1,111.8578547597693
a533b2c7-b6d3-472e-b491-24017462434b,Emmental,c,221.7403879,test_2,78.43851307934484
a533b2c7-b6d3-472e-b491-24017462434b,Emmental,c,221.7403879,test_3,35.06225527833494
a533b2c7-b6d3-472e-b491-24017462434b,Emmental,c,221.7403879,test_4,1
e162e820-00e7-49f5-a2d0-ab347caae311,Emmental,c,227.813772,test_1,114.89517042802188
e162e820-00e7-49f5-a2d0-ab347caae311,Emmental,c,227.813772,test_2,135.84001272381812
e162e820-00e7-49f5-a2d0-ab347caae311,Emmental,c,227.813772,test_3,168.85846374992923
e162e820-00e7-49f5-a2d0-ab347caae311,Emmental,c,227.813772,test_4,0
9e0f5f24-2a95-4e3f-979a-86d09386cc9b,Emmental,c,220.7496859,test_1,110.8726032593721
9e0f5f24-2a95-4e3f-979a-86d09386cc9b,Emmental,c,220.7496859,test_2,85.56657573283636
9e0f5f24-2a95-4e3f-979a-86d09386cc9b,Emmental,c,220.7496859,test_3,45.52868511959222
9e0f5f24-2a95-4e3f-979a-86d09386cc9b,Emmental,c,220.7496859,test_4,1
74eff88b-7684-4a69-b4e1-6e4d6f05bbcd,Emmental,c,213.8928711,test_1,108.3187663417826
74eff88b-7684-4a69-b4e1-6e4d6f05bbcd,Emmental,c,213.8928711,test_2,102.80378111135798
74eff88b-7684-4a69-b4e1-6e4d6f05bbcd,Emmental,c,213.8928711,test_3,61.609119033317086
74eff88b-7684-4a69-b4e1-6e4d6f05bbcd,Emmental,c,213.8928711,test_4,1
29ce048d-656d-4987-a930-b7c8ab08dc99,Emmental,c,222.5052114,test_1,111.32544242515768
29ce048d-656d-4987-a930-b7c8ab08dc99,Emmental,c,222.5052114,test_2,57.2637686836154
29ce048d-656d-4987-a930-b7c8ab08dc99,Emmental,c,222.5052114,test_3,6.932789204136114
29ce048d-656d-4987-a930-b7c8ab08dc99,Emmental,c,222.5052114,test_4,1
3b21c09f-f133-45b1-97db-2fadfa334c0e,Emmental,c,217.3126191,test_1,109.68936041260662
3b21c09f-f133-45b1-97db-2fadfa334c0e,Emmental,c,217.3126191,test_2,51.392061980062586
3b21c09f-f133-45b1-97db-2fadfa334c0e,Emmental,c,217.3126191,test_3,29.407235066791834
3b21c09f-f133-45b1-97db-2fadfa334c0e,Emmental,c,217.3126191,test_4,1
7ead3641-c4fc-450f-89a5-e8f95521c3a1,Emmental,c,224.4747732,test_1,112.84204499575044
7ead3641-c4fc-450f-89a5-e8f95521c3a1,Emmental,c,224.4747732,test_2,23.93401064198016
7ead3641-c4fc-450f-89a5-e8f95521c3a1,Emmental,c,224.4747732,test_3,67.97626749895475
7ead3641-c4fc-450f-89a5-e8f95521c3a1,Emmental,c,224.4747732,test_4,1
00305597-3aef-439e-be77-7d9a712ba8a3,Central,a,216.3377005,test_1,109.90785581284936
00305597-3aef-439e-be77-7d9a712ba8a3,Central,a,216.3377005,test_2,70.79002680153773
00305597-3aef-439e-be77-7d9a712ba8a3,Central,a,216.3377005,test_3,7.22975520991425
00305597-3aef-439e-be77-7d9a712ba8a3,Central,a,216.3377005,test_4,1
8c96039f-2d23-49e6-b16e-753cfd884958,Central,a,209.131404,test_1,104.6264025157508
8c96039f-2d23-49e6-b16e-753cfd884958,Central,a,209.131404,test_2,69.6625222779933
8c96039f-2d23-49e6-b16e-753cfd884958,Central,a,209.131404,test_3,16.45964805791688
8c96039f-2d23-49e6-b16e-753cfd884958,Central,a,209.131404,test_4,1
8558b451-fadd-4b06-8958-f2a13aa48bba,Central,a,209.9054477,test_1,105.1718793039604
8558b451-fadd-4b06-8958-f2a13aa48bba,Central,a,209.9054477,test_2,90.95974752502265
8558b451-fadd-4b06-8958-f2a13aa48bba,Central,a,209.9054477,test_3,25.85272542299708
8558b451-fadd-4b06-8958-f2a13aa48bba,Central,a,209.9054477,test_4,1
757c0aad-9b08-4225-a681-3ac512f6ad60,Central,a,207.4095317,test_1,104.60088635680444
757c0aad-9b08-4225-a681-3ac512f6ad60,Central,a,207.4095317,test_2,84.77418091288406
757c0aad-9b08-4225-a681-3ac512f6ad60,Central,a,207.4095317,test_3,8.901068295939329
757c0aad-9b08-4225-a681-3ac512f6ad60,Central,a,207.4095317,test_4,1
06045d8a-f75b-451d-9743-4992a48dc2fc,Central,a,203.0326104,test_1,102.76247569470544
06045d8a-f75b-451d-9743-4992a48dc2fc,Central,a,203.0326104,test_2,99.43523044504096
06045d8a-f75b-451d-9743-4992a48dc2fc,Central,a,203.0326104,test_3,24.809496439572026
06045d8a-f75b-451d-9743-4992a48dc2fc,Central,a,203.0326104,test_4,1
907da343-ea59-40c3-ab71-12d0a484d50c,Central,a,217.1245855,test_1,109.5017951488327
907da343-ea59-40c3-ab71-12d0a484d50c,Central,a,217.1245855,test_2,72.36814042781607
907da343-ea59-40c3-ab71-12d0a484d50c,Central,a,217.1245855,test_3,10.785841142758287
907da343-ea59-40c3-ab71-12d0a484d50c,Central,a,217.1245855,test_4,1
a741daf7-9f9c-4a2d-8ccb-ac01dd79b387,Central,a,201.3487591,test_1,101.11504787633687
a741daf7-9f9c-4a2d-8ccb-ac01dd79b387,Central,a,201.3487591,test_2,136.45438051373708
a741daf7-9f9c-4a2d-8ccb-ac01dd79b387,Central,a,201.3487591,test_3,85.60534342811867
a741daf7-9f9c-4a2d-8ccb-ac01dd79b387,Central,a,201.3487591,test_4,1
763c92b3-a4e9-43a8-be97-3c919ef2c3ec,Central,a,201.7597024,test_1,103.25860217373037
763c92b3-a4e9-43a8-be97-3c919ef2c3ec,Central,a,201.7597024,test_2,113.99125275629336
763c92b3-a4e9-43a8-be97-3c919ef2c3ec,Central,a,201.7597024,test_3,49.72763177349423
763c92b3-a4e9-43a8-be97-3c919ef2c3ec,Central,a,201.7597024,test_4,1
33c45864-8ec0-45a9-ad94-b00b4aea070c,Central,a,216.1824114,test_1,110.41187357779332
33c45864-8ec0-45a9-ad94-b00b4aea070c,Central,a,216.1824114,test_2,169.5042695919817
33c45864-8ec0-45a9-ad94-b00b4aea070c,Central,a,216.1824114,test_3,199.26739802553843
33c45864-8ec0-45a9-ad94-b00b4aea070c,Central,a,216.1824114,test_4,0
66c1dd61-90f3-49ad-b822-8c460a420d9e,Central,a,204.9445967,test_1,102.71991947589088
66c1dd61-90f3-49ad-b822-8c460a420d9e,Central,a,204.9445967,test_2,68.46171250678806
66c1dd61-90f3-49ad-b822-8c460a420d9e,Central,a,204.9445967,test_3,28.710444586513777
66c1dd61-90f3-49ad-b822-8c460a420d9e,Central,a,204.9445967,test_4,1
e7ad26a3-5cab-4de5-b1ef-012f43bef124,Central,a,216.4814757,test_1,108.55267681138577
e7ad26a3-5cab-4de5-b1ef-012f43bef124,Central,a,216.4814757,test_2,173.18698560541634
e7ad26a3-5cab-4de5-b1ef-012f43bef124,Central,a,216.4814757,test_3,203.55681834466444
e7ad26a3-5cab-4de5-b1ef-012f43bef124,Central,a,216.4814757,test_4,0
8d71f5be-8741-4490-ab20-da4009532c5f,Central,a,212.5573173,test_1,108.55613429029414
8d71f5be-8741-4490-ab20-da4009532c5f,Central,a,212.5573173,test_2,115.38086717430113
8d71f5be-8741-4490-ab20-da4009532c5f,Central,a,212.5573173,test_3,83.49984731151005
8d71f5be-8741-4490-ab20-da4009532c5f,Central,a,212.5573173,test_4,1
cbd6d802-b37e-4319-ad54-fb19fca0c117,Central,a,214.1797766,test_1,109.08419392497582
cbd6d802-b37e-4319-ad54-fb19fca0c117,Central,a,214.1797766,test_2,77.06635229173251
cbd6d802-b37e-4319-ad54-fb19fca0c117,Central,a,214.1797766,test_3,14.203671716996796
cbd6d802-b37e-4319-ad54-fb19fca0c117,Central,a,214.1797766,test_4,1
fac5fb57-b471-4926-b18c-73fcf94609a8,Central,a,215.6827243,test_1,109.80321861113008
fac5fb57-b471-4926-b18c-73fcf94609a8,Central,a,215.6827243,test_2,29.533135272832453
fac5fb57-b471-4926-b18c-73fcf94609a8,Central,a,215.6827243,test_3,73.80637408447755
fac5fb57-b471-4926-b18c-73fcf94609a8,Central,a,215.6827243,test_4,1
87007b09-1ae3-465f-b483-ff1711613f59,Central,a,198.2832266,test_1,99.72742044685376
87007b09-1ae3-465f-b483-ff1711613f59,Central,a,198.2832266,test_2,33.57919223702385
87007b09-1ae3-465f-b483-ff1711613f59,Central,a,198.2832266,test_3,106.25893631683964
87007b09-1ae3-465f-b483-ff1711613f59,Central,a,198.2832266,test_4,0
9fcde729-cf30-4778-9952-152f1d81fd61,Central,a,207.8103437,test_1,105.96181716036746
9fcde729-cf30-4778-9952-152f1d81fd61,Central,a,207.8103437,test_2,51.559616831858605
9fcde729-cf30-4778-9952-152f1d81fd61,Central,a,207.8103437,test_3,49.76140637189857
9fcde729-cf30-4778-9952-152f1d81fd61,Central,a,207.8103437,test_4,1
61be3774-bea6-44cb-851e-de7dc715e244,Central,a,215.3628676,test_1,108.33754404911048
61be3774-bea6-44cb-851e-de7dc715e244,Central,a,215.3628676,test_2,51.23847003258279
61be3774-bea6-44cb-851e-de7dc715e244,Central,a,215.3628676,test_3,35.12929844308656
61be3774-bea6-44cb-851e-de7dc715e244,Central,a,215.3628676,test_4,1
a725cf4c-d0a0-430a-b7c3-963617cf0054,Central,a,206.6435205,test_1,104.93184526425384
a725cf4c-d0a0-430a-b7c3-963617cf0054,Central,a,206.6435205,test_2,92.17102947446513
a725cf4c-d0a0-430a-b7c3-963617cf0054,Central,a,206.6435205,test_3,21.916574457199093
a725cf4c-d0a0-430a-b7c3-963617cf0054,Central,a,206.6435205,test_4,1
7fb25435-a69a-48dc-a68f-90d9e157c0a7,Central,a,210.0694165,test_1,105.57258373968102
7fb25435-a69a-48dc-a68f-90d9e157c0a7,Central,a,210.0694165,test_2,67.95904795139984
7fb25435-a69a-48dc-a68f-90d9e157c0a7,Central,a,210.0694165,test_3,16.42019313577825
7fb25435-a69a-48dc-a68f-90d9e157c0a7,Central,a,210.0694165,test_4,1
12a39d7c-1c2a-47ba-abf2-7ed3838c55eb,Central,a,213.1133748,test_1,107.79712893897558
12a39d7c-1c2a-47ba-abf2-7ed3838c55eb,Central,a,213.1133748,test_2,102.87708635901875
12a39d7c-1c2a-47ba-abf2-7ed3838c55eb,Central,a,213.1133748,test_3,59.27722919865132
12a39d7c-1c2a-47ba-abf2-7ed3838c55eb,Central,a,213.1133748,test_4,1
0a04af7a-c1d9-42c4-b9b0-3f1473f5ce7e,Central,b,212.0792079,test_1,106.58946257923786
0a04af7a-c1d9-42c4-b9b0-3f1473f5ce7e,Central,b,212.0792079,test_2,18.93559633526239
0a04af7a-c1d9-42c4-b9b0-3f1473f5ce7e,Central,b,212.0792079,test_3,104.5664646830138
0a04af7a-c1d9-42c4-b9b0-3f1473f5ce7e,Central,b,212.0792079,test_4,0
5eb2d905-4ff8-4abe-8319-4baa340f51cb,Central,b,215.5315906,test_1,108.68401264677068
5eb2d905-4ff8-4abe-8319-4baa340f51cb,Central,b,215.5315906,test_2,36.811299147724625
5eb2d905-4ff8-4abe-8319-4baa340f51cb,Central,b,215.5315906,test_3,62.094772265251216
5eb2d905-4ff8-4abe-8319-4baa340f51cb,Central,b,215.5315906,test_4,1
9891c85e-ba13-4fed-aa1a-8d24010e5cc8,Central,b,220.1562685,test_1,110.57720350705728
9891c85e-ba13-4fed-aa1a-8d24010e5cc8,Central,b,220.1562685,test_2,145.02760376396975
9891c85e-ba13-4fed-aa1a-8d24010e5cc8,Central,b,220.1562685,test_3,161.2569247401866
9891c85e-ba13-4fed-aa1a-8d24010e5cc8,Central,b,220.1562685,test_4,0
78f82261-6339-4a7d-a624-8a05dd8eff68,Central,b,206.2180513,test_1,105.24005584807024
78f82261-6339-4a7d-a624-8a05dd8eff68,Central,b,206.2180513,test_2,148.37171934773318
78f82261-6339-4a7d-a624-8a05dd8eff68,Central,b,206.2180513,test_3,125.63353701317818
78f82261-6339-4a7d-a624-8a05dd8eff68,Central,b,206.2180513,test_4,0
ad2f83aa-268c-49d6-a411-b386eb8b13a2,Central,b,212.2298946,test_1,108.49989178771234
ad2f83aa-268c-49d6-a411-b386eb8b13a2,Central,b,212.2298946,test_2,71.0308869009946
ad2f83aa-268c-49d6-a411-b386eb8b13a2,Central,b,212.2298946,test_3,1.6451409742861225
ad2f83aa-268c-49d6-a411-b386eb8b13a2,Central,b,212.2298946,test_4,1
9bfc1983-475f-4733-a882-0f6b4b741793,Central,b,208.0642112,test_1,105.23613426974472
9bfc1983-475f-4733-a882-0f6b4b741793,Central,b,208.0642112,test_2,159.15426676749473
9bfc1983-475f-4733-a882-0f6b4b741793,Central,b,208.0642112,test_3,149.93593243845103
9bfc1983-475f-4733-a882-0f6b4b741793,Central,b,208.0642112,test_4,0
